RegionSegment,RegionSegmentEndUse,RegionSegmentEndUseEfficiency,RegionSegmentEndUseEfficiencyVintage,RegionSegmentEndUseEfficiencyDescriptionVintage,RegionSegmentEndUseVintage,Region,Segment,End Use,Efficiency Level,Efficiency Description,Construction Vintage,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeCool Room,SCLMultifamily - Mid Rise Low IncomeCool Room3,SCLMultifamily - Mid Rise Low IncomeCool Room3Existing,"SCLMultifamily - Mid Rise Low IncomeCool RoomRoom AC - Market Average (8,000-13,999 Btuh)Existing",SCLMultifamily - Mid Rise Low IncomeCool RoomExisting,SCL,Multifamily - Mid Rise Low Income,Cool Room,3,"Room AC - Market Average (8,000-13,999 Btuh)",Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeCool Room,SCLMultifamily - Mid Rise Low IncomeCool Room2,SCLMultifamily - Mid Rise Low IncomeCool Room2Existing,"SCLMultifamily - Mid Rise Low IncomeCool RoomFederal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)Existing",SCLMultifamily - Mid Rise Low IncomeCool RoomExisting,SCL,Multifamily - Mid Rise Low Income,Cool Room,2,"Federal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)",Existing,0.211428571,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeCool Room,SCLMultifamily - Mid Rise Low IncomeCool Room1,SCLMultifamily - Mid Rise Low IncomeCool Room1Existing,"SCLMultifamily - Mid Rise Low IncomeCool RoomBelow Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)Existing",SCLMultifamily - Mid Rise Low IncomeCool RoomExisting,SCL,Multifamily - Mid Rise Low Income,Cool Room,1,"Below Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)",Existing,0.264285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeCool Room,SCLMultifamily - Mid Rise Low IncomeCool Room4,SCLMultifamily - Mid Rise Low IncomeCool Room4New,"SCLMultifamily - Mid Rise Low IncomeCool RoomENERGY STAR Room AC - CEER 12.0 (8,000-13,999 Btuh)New",SCLMultifamily - Mid Rise Low IncomeCool RoomNew,SCL,Multifamily - Mid Rise Low Income,Cool Room,4,"ENERGY STAR Room AC - CEER 12.0 (8,000-13,999 Btuh)",New,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeCool Room,SCLMultifamily - Mid Rise Low IncomeCool Room3,SCLMultifamily - Mid Rise Low IncomeCool Room3New,"SCLMultifamily - Mid Rise Low IncomeCool RoomRoom AC - Market Average (8,000-13,999 Btuh)New",SCLMultifamily - Mid Rise Low IncomeCool RoomNew,SCL,Multifamily - Mid Rise Low Income,Cool Room,3,"Room AC - Market Average (8,000-13,999 Btuh)",New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeCool Room,SCLMultifamily - Mid Rise Low IncomeCool Room2,SCLMultifamily - Mid Rise Low IncomeCool Room2New,"SCLMultifamily - Mid Rise Low IncomeCool RoomFederal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)New",SCLMultifamily - Mid Rise Low IncomeCool RoomNew,SCL,Multifamily - Mid Rise Low Income,Cool Room,2,"Federal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)",New,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeCool Room,SCLMultifamily - Mid Rise Low IncomeCool Room1,SCLMultifamily - Mid Rise Low IncomeCool Room1New,"SCLMultifamily - Mid Rise Low IncomeCool RoomBelow Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)New",SCLMultifamily - Mid Rise Low IncomeCool RoomNew,SCL,Multifamily - Mid Rise Low Income,Cool Room,1,"Below Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)",New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeCopier,SCLMultifamily - Mid Rise Low IncomeCopier2,SCLMultifamily - Mid Rise Low IncomeCopier2Existing,SCLMultifamily - Mid Rise Low IncomeCopierENERGY STAR Office CopierExisting,SCLMultifamily - Mid Rise Low IncomeCopierExisting,SCL,Multifamily - Mid Rise Low Income,Copier,2,ENERGY STAR Office Copier,Existing,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeCopier,SCLMultifamily - Mid Rise Low IncomeCopier1,SCLMultifamily - Mid Rise Low IncomeCopier1Existing,SCLMultifamily - Mid Rise Low IncomeCopierStandard Office CopierExisting,SCLMultifamily - Mid Rise Low IncomeCopierExisting,SCL,Multifamily - Mid Rise Low Income,Copier,1,Standard Office Copier,Existing,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeCopier,SCLMultifamily - Mid Rise Low IncomeCopier2,SCLMultifamily - Mid Rise Low IncomeCopier2New,SCLMultifamily - Mid Rise Low IncomeCopierENERGY STAR Office CopierNew,SCLMultifamily - Mid Rise Low IncomeCopierNew,SCL,Multifamily - Mid Rise Low Income,Copier,2,ENERGY STAR Office Copier,New,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeCopier,SCLMultifamily - Mid Rise Low IncomeCopier1,SCLMultifamily - Mid Rise Low IncomeCopier1New,SCLMultifamily - Mid Rise Low IncomeCopierStandard Office CopierNew,SCLMultifamily - Mid Rise Low IncomeCopierNew,SCL,Multifamily - Mid Rise Low Income,Copier,1,Standard Office Copier,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDryer,SCLMultifamily - Mid Rise Low IncomeDryer4,SCLMultifamily - Mid Rise Low IncomeDryer4Existing,SCLMultifamily - Mid Rise Low IncomeDryerHeat Pump DryerExisting,SCLMultifamily - Mid Rise Low IncomeDryerExisting,SCL,Multifamily - Mid Rise Low Income,Dryer,4,Heat Pump Dryer,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDryer,SCLMultifamily - Mid Rise Low IncomeDryer3,SCLMultifamily - Mid Rise Low IncomeDryer3Existing,SCLMultifamily - Mid Rise Low IncomeDryerFederal Standard 2015 Dryer - CEF 3.73Existing,SCLMultifamily - Mid Rise Low IncomeDryerExisting,SCL,Multifamily - Mid Rise Low Income,Dryer,3,Federal Standard 2015 Dryer - CEF 3.73,Existing,0.111111111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDryer,SCLMultifamily - Mid Rise Low IncomeDryer2,SCLMultifamily - Mid Rise Low IncomeDryer2Existing,SCLMultifamily - Mid Rise Low IncomeDryerBelow Standard Dryer - CEF 2.72Existing,SCLMultifamily - Mid Rise Low IncomeDryerExisting,SCL,Multifamily - Mid Rise Low Income,Dryer,2,Below Standard Dryer - CEF 2.72,Existing,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDryer,SCLMultifamily - Mid Rise Low IncomeDryer1,SCLMultifamily - Mid Rise Low IncomeDryer1Existing,SCLMultifamily - Mid Rise Low IncomeDryerMarket Average DryerExisting,SCLMultifamily - Mid Rise Low IncomeDryerExisting,SCL,Multifamily - Mid Rise Low Income,Dryer,1,Market Average Dryer,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDryer,SCLMultifamily - Mid Rise Low IncomeDryer4,SCLMultifamily - Mid Rise Low IncomeDryer4New,SCLMultifamily - Mid Rise Low IncomeDryerHeat Pump DryerNew,SCLMultifamily - Mid Rise Low IncomeDryerNew,SCL,Multifamily - Mid Rise Low Income,Dryer,4,Heat Pump Dryer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDryer,SCLMultifamily - Mid Rise Low IncomeDryer3,SCLMultifamily - Mid Rise Low IncomeDryer3New,SCLMultifamily - Mid Rise Low IncomeDryerFederal Standard 2015 Dryer - CEF 3.73New,SCLMultifamily - Mid Rise Low IncomeDryerNew,SCL,Multifamily - Mid Rise Low Income,Dryer,3,Federal Standard 2015 Dryer - CEF 3.73,New,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDryer,SCLMultifamily - Mid Rise Low IncomeDryer2,SCLMultifamily - Mid Rise Low IncomeDryer2New,SCLMultifamily - Mid Rise Low IncomeDryerBelow Standard Dryer - CEF 2.72New,SCLMultifamily - Mid Rise Low IncomeDryerNew,SCL,Multifamily - Mid Rise Low Income,Dryer,2,Below Standard Dryer - CEF 2.72,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDryer,SCLMultifamily - Mid Rise Low IncomeDryer1,SCLMultifamily - Mid Rise Low IncomeDryer1New,SCLMultifamily - Mid Rise Low IncomeDryerMarket Average DryerNew,SCLMultifamily - Mid Rise Low IncomeDryerNew,SCL,Multifamily - Mid Rise Low Income,Dryer,1,Market Average Dryer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDVD Player,SCLMultifamily - Mid Rise Low IncomeDVD Player2,SCLMultifamily - Mid Rise Low IncomeDVD Player2Existing,SCLMultifamily - Mid Rise Low IncomeDVD PlayerENERGY STAR DVD PlayerExisting,SCLMultifamily - Mid Rise Low IncomeDVD PlayerExisting,SCL,Multifamily - Mid Rise Low Income,DVD Player,2,ENERGY STAR DVD Player,Existing,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDVD Player,SCLMultifamily - Mid Rise Low IncomeDVD Player1,SCLMultifamily - Mid Rise Low IncomeDVD Player1Existing,SCLMultifamily - Mid Rise Low IncomeDVD PlayerStandard DVD PlayerExisting,SCLMultifamily - Mid Rise Low IncomeDVD PlayerExisting,SCL,Multifamily - Mid Rise Low Income,DVD Player,1,Standard DVD Player,Existing,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDVD Player,SCLMultifamily - Mid Rise Low IncomeDVD Player2,SCLMultifamily - Mid Rise Low IncomeDVD Player2New,SCLMultifamily - Mid Rise Low IncomeDVD PlayerENERGY STAR DVD PlayerNew,SCLMultifamily - Mid Rise Low IncomeDVD PlayerNew,SCL,Multifamily - Mid Rise Low Income,DVD Player,2,ENERGY STAR DVD Player,New,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeDVD Player,SCLMultifamily - Mid Rise Low IncomeDVD Player1,SCLMultifamily - Mid Rise Low IncomeDVD Player1New,SCLMultifamily - Mid Rise Low IncomeDVD PlayerStandard DVD PlayerNew,SCLMultifamily - Mid Rise Low IncomeDVD PlayerNew,SCL,Multifamily - Mid Rise Low Income,DVD Player,1,Standard DVD Player,New,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles2,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles2Existing,SCLMultifamily - Mid Rise Low IncomeElectric VehiclesEVSE Level 2Existing,SCLMultifamily - Mid Rise Low IncomeElectric VehiclesExisting,SCL,Multifamily - Mid Rise Low Income,Electric Vehicles,2,EVSE Level 2,Existing,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles1,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles1Existing,SCLMultifamily - Mid Rise Low IncomeElectric VehiclesMarket Average EV ChargerExisting,SCLMultifamily - Mid Rise Low IncomeElectric VehiclesExisting,SCL,Multifamily - Mid Rise Low Income,Electric Vehicles,1,Market Average EV Charger,Existing,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles2,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles2New,SCLMultifamily - Mid Rise Low IncomeElectric VehiclesEVSE Level 2New,SCLMultifamily - Mid Rise Low IncomeElectric VehiclesNew,SCL,Multifamily - Mid Rise Low Income,Electric Vehicles,2,EVSE Level 2,New,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles1,SCLMultifamily - Mid Rise Low IncomeElectric Vehicles1New,SCLMultifamily - Mid Rise Low IncomeElectric VehiclesMarket Average EV ChargerNew,SCLMultifamily - Mid Rise Low IncomeElectric VehiclesNew,SCL,Multifamily - Mid Rise Low Income,Electric Vehicles,1,Market Average EV Charger,New,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeFreezer,SCLMultifamily - Mid Rise Low IncomeFreezer5,SCLMultifamily - Mid Rise Low IncomeFreezer5Existing,SCLMultifamily - Mid Rise Low IncomeFreezerFreezer - ENERGY STAR Most EfficientExisting,SCLMultifamily - Mid Rise Low IncomeFreezerExisting,SCL,Multifamily - Mid Rise Low Income,Freezer,5,Freezer - ENERGY STAR Most Efficient,Existing,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeFreezer,SCLMultifamily - Mid Rise Low IncomeFreezer4,SCLMultifamily - Mid Rise Low IncomeFreezer4Existing,SCLMultifamily - Mid Rise Low IncomeFreezerFreezer - ENERGY STARExisting,SCLMultifamily - Mid Rise Low IncomeFreezerExisting,SCL,Multifamily - Mid Rise Low Income,Freezer,4,Freezer - ENERGY STAR,Existing,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeFreezer,SCLMultifamily - Mid Rise Low IncomeFreezer3,SCLMultifamily - Mid Rise Low IncomeFreezer3Existing,SCLMultifamily - Mid Rise Low IncomeFreezerMarket Average FreezerExisting,SCLMultifamily - Mid Rise Low IncomeFreezerExisting,SCL,Multifamily - Mid Rise Low Income,Freezer,3,Market Average Freezer,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeFreezer,SCLMultifamily - Mid Rise Low IncomeFreezer2,SCLMultifamily - Mid Rise Low IncomeFreezer2Existing,SCLMultifamily - Mid Rise Low IncomeFreezerFederal Standard 2014 FreezerExisting,SCLMultifamily - Mid Rise Low IncomeFreezerExisting,SCL,Multifamily - Mid Rise Low Income,Freezer,2,Federal Standard 2014 Freezer,Existing,0.126493506,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeFreezer,SCLMultifamily - Mid Rise Low IncomeFreezer1,SCLMultifamily - Mid Rise Low IncomeFreezer1Existing,SCLMultifamily - Mid Rise Low IncomeFreezerBelow Standard FreezerExisting,SCLMultifamily - Mid Rise Low IncomeFreezerExisting,SCL,Multifamily - Mid Rise Low Income,Freezer,1,Below Standard Freezer,Existing,0.569220779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeFreezer,SCLMultifamily - Mid Rise Low IncomeFreezer5,SCLMultifamily - Mid Rise Low IncomeFreezer5New,SCLMultifamily - Mid Rise Low IncomeFreezerFreezer - ENERGY STAR Most EfficientNew,SCLMultifamily - Mid Rise Low IncomeFreezerNew,SCL,Multifamily - Mid Rise Low Income,Freezer,5,Freezer - ENERGY STAR Most Efficient,New,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeFreezer,SCLMultifamily - Mid Rise Low IncomeFreezer4,SCLMultifamily - Mid Rise Low IncomeFreezer4New,SCLMultifamily - Mid Rise Low IncomeFreezerFreezer - ENERGY STARNew,SCLMultifamily - Mid Rise Low IncomeFreezerNew,SCL,Multifamily - Mid Rise Low Income,Freezer,4,Freezer - ENERGY STAR,New,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeFreezer,SCLMultifamily - Mid Rise Low IncomeFreezer3,SCLMultifamily - Mid Rise Low IncomeFreezer3New,SCLMultifamily - Mid Rise Low IncomeFreezerMarket Average FreezerNew,SCLMultifamily - Mid Rise Low IncomeFreezerNew,SCL,Multifamily - Mid Rise Low Income,Freezer,3,Market Average Freezer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeFreezer,SCLMultifamily - Mid Rise Low IncomeFreezer2,SCLMultifamily - Mid Rise Low IncomeFreezer2New,SCLMultifamily - Mid Rise Low IncomeFreezerFederal Standard 2014 FreezerNew,SCLMultifamily - Mid Rise Low IncomeFreezerNew,SCL,Multifamily - Mid Rise Low Income,Freezer,2,Federal Standard 2014 Freezer,New,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeFreezer,SCLMultifamily - Mid Rise Low IncomeFreezer1,SCLMultifamily - Mid Rise Low IncomeFreezer1New,SCLMultifamily - Mid Rise Low IncomeFreezerBelow Standard FreezerNew,SCLMultifamily - Mid Rise Low IncomeFreezerNew,SCL,Multifamily - Mid Rise Low Income,Freezer,1,Below Standard Freezer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeHeat Central,SCLMultifamily - Mid Rise Low IncomeHeat Central1,SCLMultifamily - Mid Rise Low IncomeHeat Central1Existing,SCLMultifamily - Mid Rise Low IncomeHeat CentralStandard Electric Furnace HSPF = 1Existing,SCLMultifamily - Mid Rise Low IncomeHeat CentralExisting,SCL,Multifamily - Mid Rise Low Income,Heat Central,1,Standard Electric Furnace HSPF = 1,Existing,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeHeat Central,SCLMultifamily - Mid Rise Low IncomeHeat Central1,SCLMultifamily - Mid Rise Low IncomeHeat Central1New,SCLMultifamily - Mid Rise Low IncomeHeat CentralStandard Electric Furnace HSPF = 1New,SCLMultifamily - Mid Rise Low IncomeHeat CentralNew,SCL,Multifamily - Mid Rise Low Income,Heat Central,1,Standard Electric Furnace HSPF = 1,New,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - Mid Rise Low Income,SCLMultifamily - Mid Rise Low IncomeHeat Pump,SCLMultifamily - Mid Rise Low IncomeHeat Pump6,SCLMultifamily - Mid Rise Low IncomeHeat Pump6Existing,SCLMultifamily - Mid Rise Low IncomeHeat PumpHVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1Existing,SCLMultifamily - Mid Rise Low IncomeHeat PumpExisting,SCL,Multifamily - Mid Rise Low Income,Heat Pump,6,HVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1,Existing,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299
